    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Mean expected heterozygosity, SE, SD
    Mean inbreeding coefficient, SE, SD
    Mean number of alleles, SE, SD
    Mean number of lethal alleles, SE, SD
    Mean time to extinction, SE, SD
    Median time to extinction
    PSVars(1): Mean, SE, SD
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);r-det;r-stoch;SE(r);SD(r);Nextant;SE(Nextant);SD(Nextant);Nall;SE(Nall);SD(Nall);Het;SE(Het);SD(Het);Inbr;SE(Inbr);SD(Inbr);Nalleles;SE(Nalleles);SD(Nalleles);Nlethals;SE(Nlethals);SD(Nlethals);TE;SE(TE);SD(TE);medTE;PSvar1;SE(PSvar1);SD(PSvar1)
8; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0209; 0.0063; 0.1982; 111.50; 1.36; 42.96; 111.50; 1.36; 42.96; 0.5458; 0.0003; 0.0107; 0.4550; 0.0004; 0.0136; 4.99; 0.01; 0.23; 7.57; 0.01; 0.39; 0.00; 0.00; 0.00; 0; 0.1437; 0.0001; 0.0040
9; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0259; 0.0063; 0.1989; 113.97; 1.43; 45.19; 113.97; 1.43; 45.19; 0.5459; 0.0003; 0.0110; 0.4532; 0.0004; 0.0138; 4.98; 0.01; 0.24; 7.56; 0.01; 0.41; 0.00; 0.00; 0.00; 0; 0.1427; 0.0001; 0.0044
10; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1458; 0.0063; 0.1986; 127.10; 1.41; 44.52; 127.10; 1.41; 44.52; 0.5546; 0.0003; 0.0107; 0.4489; 0.0004; 0.0132; 5.21; 0.01; 0.22; 7.52; 0.01; 0.39; 0.00; 0.00; 0.00; 0; 0.1378; 0.0002; 0.0053
11; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0310; 0.0062; 0.1962; 129.37; 1.46; 46.09; 129.37; 1.46; 46.09; 0.5537; 0.0004; 0.0112; 0.4467; 0.0004; 0.0138; 5.16; 0.01; 0.24; 7.52; 0.01; 0.41; 0.00; 0.00; 0.00; 0; 0.1361; 0.0002; 0.0056
12; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0375; 0.0064; 0.2039; 132.03; 1.50; 47.36; 132.03; 1.50; 47.36; 0.5538; 0.0004; 0.0116; 0.4449; 0.0004; 0.0142; 5.14; 0.01; 0.25; 7.50; 0.01; 0.41; 0.00; 0.00; 0.00; 0; 0.1346; 0.0002; 0.0059
13; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0406; 0.0064; 0.2028; 134.06; 1.51; 47.87; 134.06; 1.51; 47.87; 0.5539; 0.0004; 0.0117; 0.4438; 0.0005; 0.0150; 5.12; 0.01; 0.25; 7.50; 0.01; 0.43; 0.00; 0.00; 0.00; 0; 0.1335; 0.0002; 0.0061
14; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0500; 0.0063; 0.1978; 136.87; 1.53; 48.28; 136.87; 1.53; 48.28; 0.5543; 0.0004; 0.0117; 0.4424; 0.0005; 0.0145; 5.10; 0.01; 0.25; 7.49; 0.01; 0.44; 0.00; 0.00; 0.00; 0; 0.1327; 0.0002; 0.0061
15; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1386; 0.0059; 0.1872; 147.76; 1.45; 45.81; 147.76; 1.45; 45.81; 0.5598; 0.0004; 0.0114; 0.4399; 0.0004; 0.0142; 5.20; 0.01; 0.23; 7.43; 0.01; 0.44; 0.00; 0.00; 0.00; 0; 0.1304; 0.0002; 0.0060
16; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0301; 0.0062; 0.1975; 147.24; 1.45; 45.90; 147.24; 1.45; 45.90; 0.5596; 0.0004; 0.0117; 0.4388; 0.0005; 0.0142; 5.17; 0.01; 0.23; 7.42; 0.01; 0.45; 0.00; 0.00; 0.00; 0; 0.1290; 0.0002; 0.0061
17; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0466; 0.0065; 0.2041; 148.34; 1.47; 46.53; 148.34; 1.47; 46.53; 0.5592; 0.0004; 0.0119; 0.4383; 0.0005; 0.0145; 5.14; 0.01; 0.24; 7.41; 0.01; 0.46; 0.00; 0.00; 0.00; 0; 0.1281; 0.0002; 0.0060
18; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0553; 0.0062; 0.1963; 150.34; 1.46; 46.25; 150.34; 1.46; 46.25; 0.5594; 0.0004; 0.0120; 0.4374; 0.0005; 0.0146; 5.13; 0.01; 0.24; 7.38; 0.01; 0.45; 0.00; 0.00; 0.00; 0; 0.1275; 0.0002; 0.0060
19; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0532; 0.0061; 0.1942; 151.28; 1.46; 46.23; 151.28; 1.46; 46.23; 0.5599; 0.0004; 0.0123; 0.4366; 0.0005; 0.0145; 5.12; 0.01; 0.24; 7.35; 0.01; 0.46; 0.00; 0.00; 0.00; 0; 0.1269; 0.0002; 0.0058
20; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1321; 0.0063; 0.1977; 159.77; 1.36; 43.00; 159.77; 1.36; 43.00; 0.5634; 0.0004; 0.0116; 0.4358; 0.0004; 0.0139; 5.16; 0.01; 0.23; 7.28; 0.01; 0.46; 0.00; 0.00; 0.00; 0; 0.1262; 0.0002; 0.0053
21; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0462; 0.0065; 0.2057; 158.83; 1.39; 44.08; 158.83; 1.39; 44.08; 0.5631; 0.0004; 0.0119; 0.4349; 0.0004; 0.0139; 5.13; 0.01; 0.24; 7.27; 0.02; 0.48; 0.00; 0.00; 0.00; 0; 0.1253; 0.0002; 0.0051
22; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0664; 0.0061; 0.1921; 160.31; 1.36; 43.06; 160.31; 1.36; 43.06; 0.5629; 0.0004; 0.0118; 0.4341; 0.0004; 0.0141; 5.12; 0.01; 0.23; 7.26; 0.01; 0.47; 0.00; 0.00; 0.00; 0; 0.1247; 0.0002; 0.0049
23; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0598; 0.0059; 0.1850; 160.84; 1.35; 42.54; 160.84; 1.35; 42.54; 0.5628; 0.0004; 0.0122; 0.4334; 0.0005; 0.0143; 5.10; 0.01; 0.23; 7.23; 0.02; 0.48; 0.00; 0.00; 0.00; 0; 0.1243; 0.0001; 0.0047
24; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0617; 0.0063; 0.1999; 161.56; 1.38; 43.65; 161.56; 1.38; 43.65; 0.5626; 0.0004; 0.0125; 0.4334; 0.0005; 0.0145; 5.08; 0.01; 0.24; 7.21; 0.02; 0.48; 0.00; 0.00; 0.00; 0; 0.1241; 0.0001; 0.0045
25; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1367; 0.0057; 0.1801; 168.87; 1.28; 40.39; 168.87; 1.28; 40.39; 0.5651; 0.0004; 0.0122; 0.4336; 0.0005; 0.0143; 5.11; 0.01; 0.22; 7.14; 0.02; 0.48; 0.00; 0.00; 0.00; 0; 0.1245; 0.0001; 0.0040
26; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0494; 0.0062; 0.1963; 166.45; 1.27; 40.20; 166.45; 1.27; 40.20; 0.5646; 0.0004; 0.0125; 0.4328; 0.0005; 0.0146; 5.08; 0.01; 0.23; 7.12; 0.02; 0.48; 0.00; 0.00; 0.00; 0; 0.1237; 0.0001; 0.0040
27; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0684; 0.0060; 0.1884; 166.71; 1.24; 39.22; 166.71; 1.24; 39.22; 0.5647; 0.0004; 0.0127; 0.4321; 0.0005; 0.0145; 5.07; 0.01; 0.23; 7.09; 0.02; 0.49; 0.00; 0.00; 0.00; 0; 0.1234; 0.0001; 0.0039
28; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0603; 0.0065; 0.2052; 165.97; 1.26; 39.87; 165.97; 1.26; 39.87; 0.5642; 0.0004; 0.0128; 0.4320; 0.0005; 0.0147; 5.05; 0.01; 0.23; 7.07; 0.02; 0.50; 0.00; 0.00; 0.00; 0; 0.1232; 0.0001; 0.0037
29; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0596; 0.0062; 0.1952; 164.72; 1.27; 40.08; 164.72; 1.27; 40.08; 0.5641; 0.0004; 0.0130; 0.4318; 0.0005; 0.0147; 5.03; 0.01; 0.23; 7.04; 0.02; 0.51; 0.00; 0.00; 0.00; 0; 0.1231; 0.0001; 0.0035
30; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1402; 0.0058; 0.1833; 171.75; 1.18; 37.23; 171.75; 1.18; 37.23; 0.5658; 0.0004; 0.0130; 0.4331; 0.0005; 0.0151; 5.05; 0.01; 0.23; 6.96; 0.02; 0.50; 0.00; 0.00; 0.00; 0; 0.1242; 0.0001; 0.0032
31; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0612; 0.0064; 0.2011; 169.77; 1.23; 38.77; 169.77; 1.23; 38.77; 0.5655; 0.0004; 0.0131; 0.4324; 0.0005; 0.0149; 5.03; 0.01; 0.23; 6.94; 0.02; 0.51; 0.00; 0.00; 0.00; 0; 0.1235; 0.0001; 0.0031
32; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0737; 0.0061; 0.1926; 169.16; 1.21; 38.33; 169.16; 1.21; 38.33; 0.5652; 0.0004; 0.0132; 0.4322; 0.0005; 0.0153; 5.01; 0.01; 0.23; 6.91; 0.02; 0.52; 0.00; 0.00; 0.00; 0; 0.1232; 0.0001; 0.0031
33; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0813; 0.0059; 0.1865; 170.22; 1.22; 38.45; 170.22; 1.22; 38.45; 0.5651; 0.0004; 0.0135; 0.4318; 0.0005; 0.0155; 5.00; 0.01; 0.23; 6.89; 0.02; 0.52; 0.00; 0.00; 0.00; 0; 0.1230; 0.0001; 0.0029
34; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0583; 0.0063; 0.1998; 169.15; 1.25; 39.51; 169.15; 1.25; 39.51; 0.5649; 0.0004; 0.0137; 0.4318; 0.0005; 0.0156; 4.98; 0.01; 0.23; 6.87; 0.02; 0.54; 0.00; 0.00; 0.00; 0; 0.1230; 0.0001; 0.0029
35; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1273; 0.0059; 0.1860; 173.26; 1.13; 35.88; 173.26; 1.13; 35.88; 0.5661; 0.0004; 0.0134; 0.4330; 0.0005; 0.0151; 4.98; 0.01; 0.22; 6.77; 0.02; 0.53; 0.00; 0.00; 0.00; 0; 0.1246; 0.0001; 0.0028
36; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0522; 0.0063; 0.1987; 170.09; 1.17; 36.92; 170.09; 1.17; 36.92; 0.5654; 0.0004; 0.0135; 0.4327; 0.0005; 0.0151; 4.96; 0.01; 0.23; 6.74; 0.02; 0.53; 0.00; 0.00; 0.00; 0; 0.1239; 0.0001; 0.0029
37; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0624; 0.0059; 0.1855; 170.01; 1.18; 37.37; 170.01; 1.18; 37.37; 0.5650; 0.0004; 0.0137; 0.4323; 0.0005; 0.0151; 4.95; 0.01; 0.23; 6.72; 0.02; 0.55; 0.00; 0.00; 0.00; 0; 0.1237; 0.0001; 0.0028
38; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0740; 0.0059; 0.1851; 170.56; 1.20; 37.94; 170.56; 1.20; 37.94; 0.5649; 0.0004; 0.0139; 0.4321; 0.0005; 0.0157; 4.93; 0.01; 0.23; 6.68; 0.02; 0.56; 0.00; 0.00; 0.00; 0; 0.1236; 0.0001; 0.0027
39; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0653; 0.0061; 0.1942; 169.62; 1.21; 38.32; 169.62; 1.21; 38.32; 0.5646; 0.0004; 0.0140; 0.4321; 0.0005; 0.0157; 4.92; 0.01; 0.23; 6.66; 0.02; 0.56; 0.00; 0.00; 0.00; 0; 0.1236; 0.0001; 0.0027
40; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1293; 0.0057; 0.1816; 174.70; 1.10; 34.91; 174.70; 1.10; 34.91; 0.5656; 0.0004; 0.0141; 0.4331; 0.0005; 0.0153; 4.92; 0.01; 0.23; 6.55; 0.02; 0.54; 0.00; 0.00; 0.00; 0; 0.1257; 0.0001; 0.0030
41; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0658; 0.0063; 0.1999; 172.85; 1.15; 36.35; 172.85; 1.15; 36.35; 0.5649; 0.0005; 0.0144; 0.4329; 0.0005; 0.0156; 4.90; 0.01; 0.23; 6.53; 0.02; 0.55; 0.00; 0.00; 0.00; 0; 0.1250; 0.0001; 0.0029
42; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0637; 0.0060; 0.1891; 170.80; 1.16; 36.71; 170.80; 1.16; 36.71; 0.5648; 0.0005; 0.0148; 0.4321; 0.0005; 0.0157; 4.88; 0.01; 0.22; 6.50; 0.02; 0.56; 0.00; 0.00; 0.00; 0; 0.1247; 0.0001; 0.0029
43; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0614; 0.0060; 0.1904; 170.06; 1.19; 37.71; 170.06; 1.19; 37.71; 0.5645; 0.0005; 0.0150; 0.4324; 0.0005; 0.0161; 4.87; 0.01; 0.23; 6.47; 0.02; 0.56; 0.00; 0.00; 0.00; 0; 0.1247; 0.0001; 0.0030
44; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0612; 0.0060; 0.1897; 169.49; 1.23; 38.77; 169.49; 1.23; 38.77; 0.5641; 0.0005; 0.0148; 0.4326; 0.0005; 0.0162; 4.86; 0.01; 0.23; 6.43; 0.02; 0.57; 0.00; 0.00; 0.00; 0; 0.1248; 0.0001; 0.0030
45; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1197; 0.0057; 0.1800; 173.77; 1.14; 35.95; 173.77; 1.14; 35.95; 0.5645; 0.0005; 0.0150; 0.4343; 0.0005; 0.0159; 4.86; 0.01; 0.23; 6.32; 0.02; 0.56; 0.00; 0.00; 0.00; 0; 0.1274; 0.0001; 0.0036
46; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0611; 0.0063; 0.1985; 171.37; 1.18; 37.41; 171.37; 1.18; 37.41; 0.5644; 0.0005; 0.0150; 0.4335; 0.0005; 0.0164; 4.84; 0.01; 0.23; 6.29; 0.02; 0.57; 0.00; 0.00; 0.00; 0; 0.1266; 0.0001; 0.0036
47; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0668; 0.0061; 0.1921; 169.80; 1.18; 37.47; 169.80; 1.18; 37.47; 0.5640; 0.0005; 0.0150; 0.4333; 0.0005; 0.0163; 4.82; 0.01; 0.23; 6.27; 0.02; 0.57; 0.00; 0.00; 0.00; 0; 0.1263; 0.0001; 0.0036
48; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0618; 0.0058; 0.1848; 169.31; 1.21; 38.19; 169.31; 1.21; 38.19; 0.5637; 0.0005; 0.0154; 0.4333; 0.0005; 0.0166; 4.81; 0.01; 0.23; 6.24; 0.02; 0.58; 0.00; 0.00; 0.00; 0; 0.1263; 0.0001; 0.0035
49; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0532; 0.0059; 0.1880; 167.93; 1.24; 39.12; 167.93; 1.24; 39.12; 0.5633; 0.0005; 0.0153; 0.4334; 0.0005; 0.0168; 4.79; 0.01; 0.23; 6.21; 0.02; 0.59; 0.00; 0.00; 0.00; 0; 0.1264; 0.0001; 0.0035
50; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1203; 0.0060; 0.1887; 172.65; 1.16; 36.64; 172.65; 1.16; 36.64; 0.5635; 0.0005; 0.0158; 0.4355; 0.0005; 0.0173; 4.79; 0.01; 0.23; 6.09; 0.02; 0.59; 0.00; 0.00; 0.00; 0; 0.1294; 0.0001; 0.0042
51; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0486; 0.0063; 0.1997; 169.45; 1.18; 37.33; 169.45; 1.18; 37.33; 0.5632; 0.0005; 0.0160; 0.4347; 0.0005; 0.0173; 4.77; 0.01; 0.24; 6.07; 0.02; 0.59; 0.00; 0.00; 0.00; 0; 0.1286; 0.0001; 0.0043
52; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0574; 0.0058; 0.1848; 168.73; 1.19; 37.78; 168.73; 1.19; 37.78; 0.5628; 0.0005; 0.0160; 0.4345; 0.0005; 0.0171; 4.76; 0.01; 0.24; 6.04; 0.02; 0.59; 0.00; 0.00; 0.00; 0; 0.1284; 0.0001; 0.0044
53; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0602; 0.0057; 0.1795; 168.69; 1.21; 38.11; 168.69; 1.21; 38.11; 0.5627; 0.0005; 0.0161; 0.4340; 0.0005; 0.0169; 4.75; 0.01; 0.24; 6.00; 0.02; 0.59; 0.00; 0.00; 0.00; 0; 0.1284; 0.0001; 0.0045
54; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0534; 0.0057; 0.1789; 168.07; 1.25; 39.45; 168.07; 1.25; 39.45; 0.5624; 0.0005; 0.0164; 0.4344; 0.0005; 0.0173; 4.73; 0.01; 0.24; 5.97; 0.02; 0.59; 0.00; 0.00; 0.00; 0; 0.1285; 0.0001; 0.0045
55; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1071; 0.0061; 0.1933; 171.18; 1.15; 36.33; 171.18; 1.15; 36.33; 0.5621; 0.0005; 0.0166; 0.4371; 0.0006; 0.0178; 4.73; 0.01; 0.23; 5.85; 0.02; 0.59; 0.00; 0.00; 0.00; 0; 0.1319; 0.0002; 0.0048
56; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0352; 0.0061; 0.1941; 167.70; 1.16; 36.81; 167.70; 1.16; 36.81; 0.5619; 0.0005; 0.0167; 0.4360; 0.0006; 0.0180; 4.71; 0.01; 0.23; 5.83; 0.02; 0.59; 0.00; 0.00; 0.00; 0; 0.1310; 0.0002; 0.0048
57; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0380; 0.0064; 0.2011; 165.55; 1.25; 39.38; 165.55; 1.25; 39.38; 0.5616; 0.0005; 0.0169; 0.4357; 0.0006; 0.0180; 4.70; 0.01; 0.23; 5.80; 0.02; 0.60; 0.00; 0.00; 0.00; 0; 0.1308; 0.0002; 0.0049
58; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0433; 0.0060; 0.1884; 163.67; 1.26; 39.92; 163.67; 1.26; 39.92; 0.5615; 0.0005; 0.0168; 0.4353; 0.0006; 0.0177; 4.69; 0.01; 0.23; 5.76; 0.02; 0.61; 0.00; 0.00; 0.00; 0; 0.1308; 0.0002; 0.0050
59; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0373; 0.0063; 0.1991; 161.65; 1.31; 41.42; 161.65; 1.31; 41.42; 0.5607; 0.0005; 0.0172; 0.4357; 0.0006; 0.0184; 4.67; 0.01; 0.23; 5.74; 0.02; 0.61; 0.00; 0.00; 0.00; 0; 0.1309; 0.0002; 0.0051
60; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1200; 0.0056; 0.1763; 168.24; 1.21; 38.40; 168.24; 1.21; 38.40; 0.5606; 0.0006; 0.0175; 0.4385; 0.0006; 0.0185; 4.66; 0.01; 0.23; 5.61; 0.02; 0.61; 0.00; 0.00; 0.00; 0; 0.1348; 0.0002; 0.0057
61; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0460; 0.0061; 0.1920; 166.20; 1.22; 38.67; 166.20; 1.22; 38.67; 0.5602; 0.0006; 0.0175; 0.4376; 0.0006; 0.0185; 4.65; 0.01; 0.24; 5.58; 0.02; 0.62; 0.00; 0.00; 0.00; 0; 0.1338; 0.0002; 0.0058
62; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0433; 0.0062; 0.1955; 164.51; 1.26; 39.90; 164.51; 1.26; 39.90; 0.5599; 0.0006; 0.0179; 0.4375; 0.0006; 0.0194; 4.64; 0.01; 0.24; 5.56; 0.02; 0.62; 0.00; 0.00; 0.00; 0; 0.1336; 0.0002; 0.0060
63; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0340; 0.0062; 0.1957; 162.38; 1.30; 40.96; 162.38; 1.30; 40.96; 0.5595; 0.0006; 0.0181; 0.4372; 0.0006; 0.0195; 4.62; 0.01; 0.24; 5.53; 0.02; 0.63; 0.00; 0.00; 0.00; 0; 0.1336; 0.0002; 0.0061
64; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0321; 0.0062; 0.1971; 160.07; 1.31; 41.57; 160.07; 1.31; 41.57; 0.5588; 0.0006; 0.0181; 0.4374; 0.0006; 0.0193; 4.61; 0.01; 0.24; 5.49; 0.02; 0.62; 0.00; 0.00; 0.00; 0; 0.1338; 0.0002; 0.0061
65; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1089; 0.0060; 0.1895; 165.70; 1.26; 39.71; 165.70; 1.26; 39.71; 0.5582; 0.0006; 0.0186; 0.4404; 0.0006; 0.0194; 4.60; 0.01; 0.24; 5.35; 0.02; 0.63; 0.00; 0.00; 0.00; 0; 0.1381; 0.0002; 0.0067
66; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0309; 0.0062; 0.1960; 162.66; 1.31; 41.49; 162.66; 1.31; 41.49; 0.5578; 0.0006; 0.0188; 0.4400; 0.0006; 0.0199; 4.59; 0.01; 0.24; 5.32; 0.02; 0.63; 0.00; 0.00; 0.00; 0; 0.1372; 0.0002; 0.0068
67; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0249; 0.0065; 0.2058; 159.08; 1.36; 42.85; 159.08; 1.36; 42.85; 0.5573; 0.0006; 0.0191; 0.4399; 0.0006; 0.0203; 4.57; 0.01; 0.25; 5.30; 0.02; 0.63; 0.00; 0.00; 0.00; 0; 0.1368; 0.0002; 0.0068
68; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0374; 0.0060; 0.1906; 158.01; 1.39; 43.82; 158.01; 1.39; 43.82; 0.5568; 0.0006; 0.0190; 0.4398; 0.0006; 0.0202; 4.55; 0.01; 0.25; 5.27; 0.02; 0.63; 0.00; 0.00; 0.00; 0; 0.1368; 0.0002; 0.0069
69; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0394; 0.0061; 0.1923; 156.85; 1.40; 44.41; 156.85; 1.40; 44.41; 0.5563; 0.0006; 0.0190; 0.4405; 0.0006; 0.0204; 4.54; 0.01; 0.25; 5.24; 0.02; 0.64; 0.00; 0.00; 0.00; 0; 0.1370; 0.0002; 0.0070
70; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1105; 0.0059; 0.1858; 162.68; 1.33; 41.91; 162.68; 1.33; 41.91; 0.5556; 0.0006; 0.0193; 0.4431; 0.0007; 0.0206; 4.54; 0.01; 0.24; 5.10; 0.02; 0.64; 0.00; 0.00; 0.00; 0; 0.1418; 0.0002; 0.0078
71; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0173; 0.0064; 0.2013; 158.62; 1.36; 42.91; 158.62; 1.36; 42.91; 0.5553; 0.0006; 0.0195; 0.4429; 0.0006; 0.0205; 4.52; 0.01; 0.25; 5.08; 0.02; 0.64; 0.00; 0.00; 0.00; 0; 0.1408; 0.0003; 0.0079
