    Year (Census)
    Proportion of populations extant, SE
    Proportion of populations going extinct for the first time in year, SE
    Deterministic growth, Stochastic growth, SE, SD
    Mean population size (across extant populations), SE, SD
    Mean population size (across all populations), SE, SD
    Mean expected heterozygosity, SE, SD
    Mean inbreeding coefficient, SE, SD
    Mean number of alleles, SE, SD
    Mean number of lethal alleles, SE, SD
    Mean time to extinction, SE, SD
    Median time to extinction
    PSVars(1): Mean, SE, SD
Year;PExtant;SE(PExtant);PExtinct;SE(PExtinct);r-det;r-stoch;SE(r);SD(r);Nextant;SE(Nextant);SD(Nextant);Nall;SE(Nall);SD(Nall);Het;SE(Het);SD(Het);Inbr;SE(Inbr);SD(Inbr);Nalleles;SE(Nalleles);SD(Nalleles);Nlethals;SE(Nlethals);SD(Nlethals);TE;SE(TE);SD(TE);medTE;PSvar1;SE(PSvar1);SD(PSvar1)
17; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0026; 0.0062; 0.1968; 128.46; 1.57; 49.64; 128.46; 1.57; 49.64; 0.5327; 0.0004; 0.0116; 0.4624; 0.0004; 0.0142; 4.67; 0.01; 0.23; 7.41; 0.01; 0.45; 0.00; 0.00; 0.00; 0; 0.1572; 0.0001; 0.0024
18; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0079; 0.0065; 0.2049; 125.82; 1.59; 50.26; 125.82; 1.59; 50.26; 0.5322; 0.0004; 0.0120; 0.4623; 0.0005; 0.0145; 4.65; 0.01; 0.24; 7.39; 0.01; 0.46; 0.00; 0.00; 0.00; 0; 0.1575; 0.0001; 0.0025
19; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0042; 0.0063; 0.1989; 124.93; 1.61; 50.90; 124.93; 1.61; 50.90; 0.5316; 0.0004; 0.0121; 0.4624; 0.0005; 0.0149; 4.63; 0.01; 0.24; 7.38; 0.01; 0.46; 0.00; 0.00; 0.00; 0; 0.1579; 0.0001; 0.0026
20; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1058; 0.0064; 0.2009; 132.73; 1.55; 48.98; 132.73; 1.55; 48.98; 0.5319; 0.0004; 0.0116; 0.4639; 0.0004; 0.0138; 4.66; 0.01; 0.22; 7.33; 0.01; 0.45; 0.00; 0.00; 0.00; 0; 0.1603; 0.0001; 0.0029
21; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0081; 0.0063; 0.1977; 130.29; 1.58; 49.90; 130.29; 1.58; 49.90; 0.5312; 0.0004; 0.0123; 0.4640; 0.0005; 0.0147; 4.64; 0.01; 0.23; 7.32; 0.01; 0.47; 0.00; 0.00; 0.00; 0; 0.1602; 0.0001; 0.0032
22; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0112; 0.0065; 0.2048; 127.16; 1.58; 49.96; 127.16; 1.58; 49.96; 0.5306; 0.0004; 0.0127; 0.4645; 0.0005; 0.0151; 4.61; 0.01; 0.24; 7.29; 0.02; 0.49; 0.00; 0.00; 0.00; 0; 0.1604; 0.0001; 0.0033
23; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0039; 0.0063; 0.1992; 124.85; 1.58; 49.85; 124.85; 1.58; 49.85; 0.5302; 0.0004; 0.0130; 0.4646; 0.0005; 0.0151; 4.59; 0.01; 0.24; 7.26; 0.02; 0.50; 0.00; 0.00; 0.00; 0; 0.1606; 0.0001; 0.0033
24; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0098; 0.0062; 0.1969; 122.60; 1.59; 50.16; 122.60; 1.59; 50.16; 0.5298; 0.0004; 0.0133; 0.4646; 0.0005; 0.0157; 4.57; 0.01; 0.25; 7.26; 0.02; 0.50; 0.00; 0.00; 0.00; 0; 0.1610; 0.0001; 0.0035
25; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1006; 0.0066; 0.2075; 130.09; 1.56; 49.25; 130.09; 1.56; 49.25; 0.5302; 0.0004; 0.0127; 0.4664; 0.0005; 0.0150; 4.60; 0.01; 0.23; 7.18; 0.02; 0.49; 0.00; 0.00; 0.00; 0; 0.1637; 0.0001; 0.0041
26; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0167; 0.0064; 0.2016; 126.70; 1.57; 49.56; 126.70; 1.57; 49.56; 0.5293; 0.0004; 0.0132; 0.4662; 0.0005; 0.0156; 4.57; 0.01; 0.24; 7.17; 0.02; 0.50; 0.00; 0.00; 0.00; 0; 0.1635; 0.0001; 0.0041
27; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0175; 0.0064; 0.2014; 123.86; 1.60; 50.64; 123.86; 1.60; 50.64; 0.5286; 0.0004; 0.0141; 0.4665; 0.0005; 0.0160; 4.54; 0.01; 0.24; 7.13; 0.02; 0.51; 0.00; 0.00; 0.00; 0; 0.1635; 0.0001; 0.0042
28; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0106; 0.0060; 0.1902; 121.28; 1.62; 51.14; 121.28; 1.62; 51.14; 0.5281; 0.0004; 0.0142; 0.4665; 0.0005; 0.0158; 4.52; 0.01; 0.25; 7.11; 0.02; 0.52; 0.00; 0.00; 0.00; 0; 0.1638; 0.0001; 0.0042
29; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0144; 0.0064; 0.2037; 118.71; 1.62; 51.38; 118.71; 1.62; 51.38; 0.5276; 0.0005; 0.0146; 0.4666; 0.0005; 0.0167; 4.50; 0.01; 0.26; 7.09; 0.02; 0.55; 0.00; 0.00; 0.00; 0; 0.1642; 0.0001; 0.0044
30; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.0990; 0.0061; 0.1940; 125.71; 1.57; 49.71; 125.71; 1.57; 49.71; 0.5276; 0.0005; 0.0144; 0.4686; 0.0005; 0.0164; 4.52; 0.01; 0.24; 7.00; 0.02; 0.53; 0.00; 0.00; 0.00; 0; 0.1674; 0.0002; 0.0050
31; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0208; 0.0062; 0.1965; 122.04; 1.58; 49.86; 122.04; 1.58; 49.86; 0.5269; 0.0005; 0.0146; 0.4681; 0.0005; 0.0168; 4.49; 0.01; 0.25; 6.98; 0.02; 0.54; 0.00; 0.00; 0.00; 0; 0.1669; 0.0002; 0.0050
32; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0318; 0.0064; 0.2025; 118.55; 1.61; 51.00; 118.55; 1.61; 51.00; 0.5264; 0.0005; 0.0150; 0.4681; 0.0005; 0.0173; 4.46; 0.01; 0.26; 6.97; 0.02; 0.56; 0.00; 0.00; 0.00; 0; 0.1670; 0.0002; 0.0052
33; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0228; 0.0061; 0.1933; 115.67; 1.63; 51.59; 115.67; 1.63; 51.59; 0.5257; 0.0005; 0.0153; 0.4688; 0.0006; 0.0174; 4.44; 0.01; 0.27; 6.94; 0.02; 0.57; 0.00; 0.00; 0.00; 0; 0.1673; 0.0002; 0.0055
34; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0376; 0.0066; 0.2087; 111.78; 1.66; 52.63; 111.78; 1.66; 52.63; 0.5249; 0.0005; 0.0160; 0.4682; 0.0006; 0.0182; 4.41; 0.01; 0.28; 6.91; 0.02; 0.59; 0.00; 0.00; 0.00; 0; 0.1677; 0.0002; 0.0057
35; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; 0.1064; 0.0064; 0.2036; 118.87; 1.61; 50.98; 118.87; 1.61; 50.98; 0.5248; 0.0005; 0.0153; 0.4709; 0.0006; 0.0174; 4.43; 0.01; 0.26; 6.80; 0.02; 0.58; 0.00; 0.00; 0.00; 0; 0.1714; 0.0002; 0.0065
36; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0373; 0.0059; 0.1872; 114.82; 1.64; 51.73; 114.82; 1.64; 51.73; 0.5241; 0.0005; 0.0158; 0.4706; 0.0006; 0.0181; 4.40; 0.01; 0.27; 6.78; 0.02; 0.59; 0.00; 0.00; 0.00; 0; 0.1710; 0.0002; 0.0065
37; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0426; 0.0065; 0.2057; 110.32; 1.66; 52.40; 110.32; 1.66; 52.40; 0.5233; 0.0005; 0.0165; 0.4704; 0.0006; 0.0178; 4.37; 0.01; 0.28; 6.75; 0.02; 0.62; 0.00; 0.00; 0.00; 0; 0.1709; 0.0002; 0.0066
38; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0276; 0.0066; 0.2072; 107.42; 1.68; 53.13; 107.42; 1.68; 53.13; 0.5227; 0.0005; 0.0170; 0.4706; 0.0006; 0.0181; 4.35; 0.01; 0.29; 6.72; 0.02; 0.62; 0.00; 0.00; 0.00; 0; 0.1711; 0.0002; 0.0068
39; 1.0000; 0.0000; 0.0000; 0.0000; 0.0008; -0.0367; 0.0064; 0.2029; 103.89; 1.69; 53.39; 103.89; 1.69; 53.39; 0.5218; 0.0006; 0.0176; 0.4710; 0.0006; 0.0185; 4.32; 0.01; 0.31; 6.70; 0.02; 0.64; 0.00; 0.00; 0.00; 0; 0.1715; 0.0002; 0.0070
40; 0.9990; 0.0010; 0.0010; 0.0010; 0.0008; 0.1095; 0.0067; 0.2114; 111.12; 1.66; 52.60; 111.00; 1.67; 52.69; 0.5210; 0.0007; 0.0235; 0.4746; 0.0008; 0.0245; 4.33; 0.01; 0.31; 6.56; 0.02; 0.66; 40.00; 0.00; 0.00; 0; 0.1759; 0.0003; 0.0096
41; 0.9990; 0.0010; 0.0000; 0.0000; 0.0008; -0.0490; 0.0062; 0.1968; 106.22; 1.65; 52.26; 106.11; 1.66; 52.34; 0.5202; 0.0008; 0.0239; 0.4745; 0.0008; 0.0252; 4.30; 0.01; 0.32; 6.55; 0.02; 0.66; 40.00; 0.00; 0.00; 0; 0.1754; 0.0003; 0.0097
42; 0.9990; 0.0010; 0.0000; 0.0000; 0.0008; -0.0328; 0.0067; 0.2128; 103.11; 1.67; 52.63; 103.01; 1.67; 52.70; 0.5198; 0.0008; 0.0241; 0.4740; 0.0008; 0.0254; 4.27; 0.01; 0.32; 6.52; 0.02; 0.68; 40.00; 0.00; 0.00; 0; 0.1753; 0.0003; 0.0098
43; 0.9990; 0.0010; 0.0000; 0.0000; 0.0008; -0.0317; 0.0062; 0.1956; 100.35; 1.67; 52.92; 100.25; 1.68; 52.99; 0.5189; 0.0008; 0.0242; 0.4743; 0.0008; 0.0260; 4.25; 0.01; 0.33; 6.51; 0.02; 0.69; 40.00; 0.00; 0.00; 0; 0.1756; 0.0003; 0.0101
44; 0.9990; 0.0010; 0.0000; 0.0000; 0.0008; -0.0446; 0.0063; 0.1989; 96.66; 1.68; 53.07; 96.56; 1.68; 53.13; 0.5179; 0.0008; 0.0247; 0.4748; 0.0008; 0.0264; 4.22; 0.01; 0.34; 6.49; 0.02; 0.69; 40.00; 0.00; 0.00; 0; 0.1760; 0.0003; 0.0101
45; 0.9990; 0.0010; 0.0000; 0.0000; 0.0008; 0.1099; 0.0066; 0.2079; 103.51; 1.66; 52.59; 103.41; 1.67; 52.66; 0.5174; 0.0008; 0.0244; 0.4780; 0.0008; 0.0260; 4.24; 0.01; 0.33; 6.34; 0.02; 0.68; 40.00; 0.00; 0.00; 0; 0.1809; 0.0004; 0.0111
46; 0.9990; 0.0010; 0.0000; 0.0000; 0.0008; -0.0481; 0.0063; 0.2000; 99.01; 1.64; 51.78; 98.91; 1.64; 51.85; 0.5166; 0.0008; 0.0248; 0.4771; 0.0008; 0.0263; 4.21; 0.01; 0.34; 6.32; 0.02; 0.68; 40.00; 0.00; 0.00; 0; 0.1804; 0.0004; 0.0114
47; 0.9990; 0.0010; 0.0000; 0.0000; 0.0008; -0.0569; 0.0065; 0.2040; 94.16; 1.60; 50.59; 94.06; 1.60; 50.65; 0.5155; 0.0008; 0.0255; 0.4778; 0.0008; 0.0266; 4.18; 0.01; 0.35; 6.30; 0.02; 0.68; 40.00; 0.00; 0.00; 0; 0.1804; 0.0004; 0.0114
48; 0.9970; 0.0017; 0.0020; 0.0014; 0.0008; -0.0630; 0.0071; 0.2232; 89.93; 1.60; 50.38; 89.67; 1.60; 50.53; 0.5143; 0.0008; 0.0267; 0.4779; 0.0009; 0.0276; 4.14; 0.01; 0.37; 6.27; 0.02; 0.71; 45.33; 2.67; 4.62; 0; 0.1806; 0.0004; 0.0115
49; 0.9980; 0.0014; 0.0000; 0.0000; 0.0008; -0.0481; 0.0063; 0.1998; 86.74; 1.62; 51.07; 86.57; 1.62; 51.16; 0.5133; 0.0009; 0.0274; 0.4781; 0.0009; 0.0285; 4.11; 0.01; 0.38; 6.24; 0.02; 0.74; 45.33; 2.67; 4.62; 0; 0.1810; 0.0004; 0.0117
50; 0.9980; 0.0014; 0.0000; 0.0000; 0.0008; 0.1171; 0.0070; 0.2199; 93.16; 1.59; 50.22; 92.98; 1.59; 50.34; 0.5132; 0.0008; 0.0265; 0.4815; 0.0009; 0.0274; 4.13; 0.01; 0.36; 6.08; 0.02; 0.74; 45.33; 2.67; 4.62; 0; 0.1864; 0.0004; 0.0125
51; 0.9980; 0.0014; 0.0000; 0.0000; 0.0008; -0.0711; 0.0065; 0.2046; 88.29; 1.57; 49.57; 88.11; 1.57; 49.68; 0.5120; 0.0009; 0.0272; 0.4813; 0.0009; 0.0276; 4.09; 0.01; 0.37; 6.05; 0.02; 0.76; 45.33; 2.67; 4.62; 0; 0.1860; 0.0004; 0.0127
52; 0.9950; 0.0022; 0.0020; 0.0014; 0.0008; -0.0558; 0.0065; 0.2038; 84.60; 1.55; 48.89; 84.19; 1.55; 49.12; 0.5104; 0.0009; 0.0299; 0.4814; 0.0009; 0.0287; 4.06; 0.01; 0.39; 6.02; 0.02; 0.77; 48.00; 2.19; 4.90; 0; 0.1859; 0.0004; 0.0130
53; 0.9960; 0.0020; 0.0000; 0.0000; 0.0008; -0.0643; 0.0067; 0.2110; 80.54; 1.54; 48.71; 80.22; 1.55; 48.87; 0.5089; 0.0010; 0.0326; 0.4816; 0.0009; 0.0292; 4.03; 0.01; 0.41; 6.00; 0.02; 0.79; 48.00; 2.19; 4.90; 0; 0.1863; 0.0004; 0.0133
54; 0.9950; 0.0022; 0.0010; 0.0010; 0.0008; -0.0645; 0.0073; 0.2317; 77.02; 1.55; 49.01; 76.64; 1.56; 49.18; 0.5076; 0.0011; 0.0336; 0.4816; 0.0009; 0.0297; 3.99; 0.01; 0.42; 5.96; 0.03; 0.80; 49.00; 2.05; 5.02; 0; 0.1866; 0.0004; 0.0134
55; 0.9930; 0.0026; 0.0030; 0.0017; 0.0008; 0.1132; 0.0077; 0.2417; 82.99; 1.56; 49.08; 82.42; 1.56; 49.38; 0.5065; 0.0012; 0.0364; 0.4863; 0.0011; 0.0337; 4.00; 0.01; 0.43; 5.79; 0.03; 0.81; 51.00; 1.66; 4.97; 0; 0.1926; 0.0005; 0.0157
56; 0.9910; 0.0030; 0.0010; 0.0010; 0.0008; -0.0815; 0.0071; 0.2249; 78.21; 1.55; 48.68; 77.51; 1.55; 49.01; 0.5048; 0.0013; 0.0417; 0.4864; 0.0012; 0.0391; 3.96; 0.01; 0.46; 5.78; 0.03; 0.85; 51.50; 1.57; 4.95; 0; 0.1920; 0.0006; 0.0176
57; 0.9900; 0.0031; 0.0010; 0.0010; 0.0008; -0.0811; 0.0072; 0.2278; 74.19; 1.54; 48.59; 73.45; 1.55; 48.90; 0.5020; 0.0016; 0.0494; 0.4874; 0.0015; 0.0472; 3.91; 0.02; 0.51; 5.72; 0.03; 0.91; 52.00; 1.50; 4.98; 0; 0.1912; 0.0006; 0.0201
58; 0.9860; 0.0037; 0.0050; 0.0022; 0.0008; -0.0572; 0.0069; 0.2173; 71.34; 1.53; 48.09; 70.36; 1.53; 48.46; 0.5007; 0.0015; 0.0480; 0.4869; 0.0014; 0.0448; 3.88; 0.02; 0.52; 5.69; 0.03; 0.88; 53.88; 1.24; 4.98; 0; 0.1917; 0.0006; 0.0194
59; 0.9840; 0.0040; 0.0030; 0.0017; 0.0008; -0.0590; 0.0072; 0.2245; 68.44; 1.52; 47.68; 67.36; 1.52; 48.05; 0.4978; 0.0016; 0.0517; 0.4889; 0.0015; 0.0479; 3.84; 0.02; 0.54; 5.67; 0.03; 0.91; 54.68; 1.13; 4.93; 0; 0.1919; 0.0007; 0.0208
60; 0.9830; 0.0041; 0.0020; 0.0014; 0.0008; 0.1160; 0.0084; 0.2633; 74.09; 1.54; 48.21; 72.84; 1.54; 48.74; 0.4967; 0.0019; 0.0586; 0.4944; 0.0018; 0.0570; 3.85; 0.02; 0.57; 5.48; 0.03; 0.96; 55.19; 1.08; 4.95; 0; 0.1970; 0.0008; 0.0247
61; 0.9800; 0.0044; 0.0020; 0.0014; 0.0008; -0.0977; 0.0071; 0.2224; 68.71; 1.51; 47.32; 67.35; 1.51; 47.80; 0.4950; 0.0019; 0.0589; 0.4932; 0.0018; 0.0555; 3.81; 0.02; 0.58; 5.47; 0.03; 0.97; 55.70; 1.04; 5.00; 0; 0.1972; 0.0008; 0.0246
62; 0.9780; 0.0046; 0.0040; 0.0020; 0.0008; -0.0852; 0.0075; 0.2349; 64.38; 1.46; 45.75; 62.98; 1.46; 46.20; 0.4910; 0.0022; 0.0690; 0.4964; 0.0021; 0.0680; 3.75; 0.02; 0.64; 5.40; 0.03; 1.05; 56.63; 0.99; 5.14; 0; 0.1963; 0.0009; 0.0291
63; 0.9750; 0.0049; 0.0030; 0.0017; 0.0008; -0.0665; 0.0073; 0.2288; 61.53; 1.45; 45.35; 60.02; 1.45; 45.77; 0.4889; 0.0022; 0.0689; 0.4962; 0.0021; 0.0667; 3.71; 0.02; 0.65; 5.38; 0.03; 1.07; 57.27; 0.96; 5.24; 0; 0.1969; 0.0009; 0.0293
64; 0.9620; 0.0060; 0.0100; 0.0031; 0.0008; -0.0915; 0.0077; 0.2401; 58.35; 1.42; 44.11; 56.20; 1.41; 44.60; 0.4856; 0.0023; 0.0723; 0.4969; 0.0022; 0.0692; 3.66; 0.02; 0.67; 5.35; 0.03; 1.09; 58.95; 0.85; 5.40; 0; 0.1971; 0.0009; 0.0299
65; 0.9680; 0.0056; 0.0020; 0.0014; 0.0008; 0.1338; 0.0084; 0.2623; 63.81; 1.44; 44.69; 61.79; 1.43; 45.36; 0.4839; 0.0025; 0.0785; 0.5020; 0.0024; 0.0771; 3.67; 0.02; 0.71; 5.17; 0.04; 1.11; 59.24; 0.84; 5.42; 0; 0.2022; 0.0011; 0.0333
66; 0.9590; 0.0063; 0.0090; 0.0030; 0.0008; -0.1036; 0.0077; 0.2373; 59.90; 1.43; 44.26; 57.49; 1.42; 44.88; 0.4809; 0.0025; 0.0802; 0.5024; 0.0025; 0.0779; 3.62; 0.02; 0.72; 5.14; 0.04; 1.14; 60.43; 0.78; 5.56; 0; 0.2021; 0.0011; 0.0340
67; 0.9470; 0.0071; 0.0130; 0.0036; 0.0008; -0.0942; 0.0079; 0.2416; 56.33; 1.40; 43.08; 53.41; 1.38; 43.71; 0.4767; 0.0027; 0.0858; 0.5046; 0.0026; 0.0826; 3.57; 0.02; 0.76; 5.10; 0.04; 1.19; 61.77; 0.70; 5.62; 0; 0.2019; 0.0012; 0.0364
68; 0.9470; 0.0071; 0.0040; 0.0020; 0.0008; -0.0876; 0.0079; 0.2432; 52.67; 1.36; 41.79; 49.92; 1.34; 42.29; 0.4724; 0.0029; 0.0924; 0.5072; 0.0029; 0.0902; 3.51; 0.03; 0.80; 5.04; 0.04; 1.25; 62.13; 0.69; 5.65; 0; 0.2013; 0.0012; 0.0390
69; 0.9380; 0.0076; 0.0090; 0.0030; 0.0008; -0.0875; 0.0083; 0.2527; 50.11; 1.36; 41.66; 47.06; 1.33; 42.06; 0.4676; 0.0032; 0.1000; 0.5112; 0.0031; 0.0994; 3.45; 0.03; 0.84; 4.95; 0.04; 1.30; 62.94; 0.66; 5.75; 0; 0.2005; 0.0013; 0.0425
70; 0.9310; 0.0080; 0.0040; 0.0020; 0.0008; 0.1049; 0.0096; 0.2937; 54.36; 1.35; 41.09; 50.66; 1.33; 41.92; 0.4637; 0.0034; 0.1081; 0.5186; 0.0034; 0.1072; 3.44; 0.03; 0.89; 4.77; 0.04; 1.35; 63.28; 0.65; 5.81; 0; 0.2048; 0.0015; 0.0473
71; 0.9230; 0.0084; 0.0080; 0.0028; 0.0008; -0.1080; 0.0078; 0.2368; 50.76; 1.31; 39.94; 46.90; 1.29; 40.64; 0.4595; 0.0035; 0.1101; 0.5187; 0.0034; 0.1089; 3.38; 0.03; 0.91; 4.73; 0.04; 1.37; 63.98; 0.63; 5.97; 0; 0.2046; 0.0015; 0.0481
